lat,lon,name,visible,right
39.10296,-94.583062,KANSAS CITY,true
35.670479,139.740921,TOKYO,true,true
11.984825,104.983868,ANGKOR WAT
15.89854,105.807671,HANOI
13.75333,100.504822,BANGKOK
15.89854,105.807671,CHIANG MAI
21.095631,-86.767593,CANCUN
21.230885,-86.732294,ISLA MUJERES
41.884151,-87.632408,CHICAGO
40.71455,-74.007124,NEW YORK
35.691543,-105.937406,SANTA FE
